702,9,blue,77,38,false,true,true,false,fast,medium,false,false,false,none,false,none,0,false,"robot stopped working ",691,"2014-03-08 12:37:26 PM"
3512,9,red,77,38,true,true,true,false,slow,high,true,false,false,toss,true,low,100,true,"0% defence",691,"2014-03-08 12:38:10 PM"
4159,10,red,81,62,false,true,true,false,none,none,false,false,false,none,false,none,0,false,"had a hard time moving",691,"2014-03-08 12:43:50 PM"
4695,10,red,81,62,false,true,true,false,fast,medium,true,true,true,both,true,high,70,true,,691,"2014-03-08 12:43:51 PM"
696,10,blue,81,62,true,true,true,true,fast,high,true,true,false,both,true,high,75,true,"This Robot is really good at driving picking up and shooting",691,"2014-03-08 12:44:14 PM"
4695,10,red,,,false,true,true,false,fast,low,false,true,false,none,false,none,,false,,691,"2014-03-08 12:45:18 PM"
254,11,red,22,141,true,true,true,false,fast,high,true,false,true,both,true,both,95,true,"very strong robot",691,"2014-03-08 12:51:46 PM"
3303,11,red,22,141,true,true,true,false,medium,medium,true,false,false,push,false,low,0,true,,691,"2014-03-08 12:51:47 PM"
2643,11,red,121,22,false,true,true,false,medium,medium,false,true,false,none,false,,false,"playing w/ 254; 254= major ball hogger// made all offensive moves",691,"2014-03-08 12:52:12 PM"
3482,11,blue,22,121,true,true,true,true,medium,medium,true,false,false,none,false,low,0,true,,691,"2014-03-08 12:52:18 PM"
649,12,red,,,true,true,true,false,fast,low,true,true,true,both,false,high,100,true,"interesting, very all around robot",691,"2014-03-08 12:59:34 PM"
1072,12,blue,112,82,false,true,true,false,medium,medium,true,true,false,push,false,none,0,true,,691,"2014-03-08 01:06:23 PM"
2443,12,red,112,82,true,true,true,false,medium,medium,true,false,true,toss,false,high,100,false,,691,"2014-03-08 01:06:24 PM"
8,12,red,112,82,true,false,true,false,,"Possibly connection error",,"2014-03-08 01:06:24 PM"
3562,13,red,25,185,true,true,true,false,medium,medium,true,false,false,push,true,none,0,false,,691,"2014-03-08 01:11:49 PM"
5136,13,red,25,185,false,true,true,false,medium,medium,false,true,false,push,true,none,0,true,,691,"2014-03-08 01:11:49 PM"
5136,13,red,25,185,false,true,true,false,medium,medium,false,true,false,push,true,none,0,true,,691,"2014-03-08 01:11:51 PM"
5136,13,red,25,185,false,true,true,false,medium,medium,false,true,false,push,true,none,0,true,,691,"2014-03-08 01:11:56 PM"
2637,13,blue,25,185,true,true,true,true,fast,medium,true,true,true,both,true,both,50,true,"very good robot",691,"2014-03-08 01:12:09 PM"
3256,14,red,,,false,true,true,false,medium,medium,true,false,true,both,false,both,70,true,,691,"2014-03-08 01:17:13 PM"
5102,14,blue,38,92,false,true,true,true,fast,high,true,true,true,both,true,both,50,true,"Good bot got stuck at end",691,"2014-03-08 01:17:58 PM"
3120,15,blue,42,53,true,true,true,true,medium,medium,true,false,false,push,true,none,0,true,,691,"2014-03-08 01:24:40 PM"
3120,15,blue,42,53,true,true,true,true,medium,medium,true,false,false,push,true,none,0,true,,691,"2014-03-08 01:24:41 PM"
295,15,red,92,83,true,true,true,true,medium,medium,true,true,false,both,true,both,0,true,,691,"2014-03-08 01:26:34 PM"
295,15,red,92,83,true,true,true,true,medium,medium,true,true,false,both,true,both,0,true,,691,"2014-03-08 01:26:36 PM"
